class_name,archetype_name,archetype_description,archetype_slug,document_title,document_url
"Sorcerer","Draconic Bloodline","Your innate magic comes from draconic magic that was mingled with your blood or
that of your ancestors. Most often, sorcerers with this origin trace their
descent back to a mighty sorcerer of ancient times who made a bargain with a
dragon or who might even have claimed a dragon parent. Some of these bloodlines
are well established in the world, but most are obscure. Any given sorcerer
could be the first of a new bloodline, as a result of a pact or some other
exceptional circumstance.

DRAGON ANCESTOR

At 1st level, you choose one type of dragon as your ancestor. The damage type
associated with each dragon is used by features you gain later.

Draconic Ancestry (table)

Dragon Damage Type Black Acid Blue Lightning Brass Fire Bronze Lightning Copper
Acid Gold Fire Green Poison Red Fire Silver Cold White Cold

You can speak, read, and write Draconic. Additionally, whenever you make a
Charisma check when interacting with dragons, your proficiency bonus is doubled
if it applies to the check.

DRACONIC RESILIENCE

As magic flows through your body, it causes physical traits of your dragon
ancestors to emerge. At 1st level, your hit point maximum increases by 1 and
increases by 1 again whenever you gain a level in this class.

Additionally, parts of your skin are covered by a thin sheen of dragon-like
scales. When you aren't wearing armor, your AC equals 13 + your Dexterity
modifier.

ELEMENTAL AFFINITY

Starting at 6th level, when you cast a spell that deals damage of the type
associated with your draconic ancestry, you can add your Charisma modifier to
one damage roll of that spell. At the same time, you can spend 1 sorcery point
to gain resistance to that damage type for 1 hour.

DRAGON WINGS

At 14th level, you gain the ability to sprout a pair of dragon wings from your
back, gaining a flying speed equal to your current speed. You can create these
wings as a bonus action on your turn. They last until you dismiss them as a
bonus action on your turn.

You can't manifest your wings while wearing armor unless the armor is made to
accommodate them, and clothing not made to accommodate your wings might be
destroyed when you manifest them.

DRACONIC PRESENCE

Beginning at 18th level, you can channel the dread presence of your dragon
ancestor, causing those around you to become awestruck or frightened. As an
action, you can spend 5 sorcery points to draw on this power and exude an aura
of awe or fear (your choice) to a distance of 60 feet. For 1 minute or until you
lose your concentration (as if you were casting a concentration spell), each
hostile creature that starts its turn in this aura must succeed on a Wisdom
saving throw or be charmed (if you chose awe) or frightened (if you chose fear)
until the aura ends. A creature that succeeds on this saving throw is immune to
your aura for 24 hours.","draconic-bloodline","5e Core Rules","http://dnd.wizards.com/articles/features/systems-reference-document-srd"
"Sorcerer","Cold-Blooded","The serpentfolk slithered across the surface of the world in the primordial
times before the warmblooded races became dominant. They worked their will upon
the land and ocean and created works to show their mastery of the magical arts.
Their artistry did not end with the landscape. They also experimented on any
warm-blooded creatures they captured until they had warped and molded the
creatures into new and deadly forms. One or more of your ancestors was
experimented on or an associate of the world's earliest serpentfolk. Your
ancestor's natural affinity for magic was nurtured, expanded, and warped by the
experimentation of their ophidian masters in order to transform them into
something closer to the serpentine ideal. Those alterations made so long ago
have waxed in you, allowing you to influence intelligent creatures more easily.
Now you must decide if you will follow the serpent's path of dominance and
subjugation or if you will fight against their influence and use your power for
a greater purpose.

OPHIDIAN METABOLISM

At 1st level, your affinity with serpents grants you a measure of their
hardiness. You can go without food for a number of days equal to 3 + your
Constitution modifier (minimum 1) + your proficiency bonus before you suffer the
effects of starvation. You also have advantage on saving throws against poison
and disease.

PATTERNED SCALES

Also at 1st level, when you use magic to trick or deceive, the residual energy
of your spell subtly alters how others perceive you. When you cast an illusion
spell using a spell slot of 1st level or higher, you have advantage on Charisma
(Deception) and Charisma (Persuasion) checks for the duration of the spell and
for 10 minutes after the spell's duration ends.

INSINUATING SERPENT

Starting at 6th level, even when a creature resists your unsettling allure, your
presence gets under their skin. When you cast an enchantment or illusion spell
using a spell slot of 1st level or higher, and your target succeeds on its
saving throw against your spell, your target becomes charmed by you until the
start of your next turn. If the spell you cast affects multiple targets, only
one of those targets can be affected by this feature. You can use this feature a
number of times equal to your proficiency bonus. You regain all expended uses
when you finish a long rest.

SPIRIT VENOM

At 14th level, you sap the will and resolve of creatures that are under your
sway. If you start your turn with at least one creature within 30 feet of you
that is currently charmed, frightened, paralyzed, restrained, or stunned by a
spell you cast or a magical effect you created, such as from a magic item, you
can use your reaction to force each such creature to take 6d4 psychic damage.
You can use this feature a number of times equal to your proficiency bonus. You
regain all expended uses when you finish a long rest. If you have expended all
your uses of this feature, you can spend 5 sorcery points at the start of your
turn to use it again.

MIRRORED LAMINA

Starting at 18th level, when you fail a saving throw against being charmed,
frightened, paralyzed, restrained, or stunned by a spell or other magical
effect, you can use your reaction to force the creature that cast the spell or
created the magical effect to succeed on a saving throw against your spell save
DC or suffer the same condition for the same duration. If both you and the
creature that targeted you are affected by a condition as a result of this
feature and that condition allows for subsequent saving throws to end the
effect, the condition ends for both of you if either one of you succeeds on a
subsequent saving throw.","cold-blooded","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Sorcerer","Hungering","Your innate magic comes from a deep, primal source of hunger and craving.
Perhaps your line was cursed for its greed by a god of plenty or generosity.
Perhaps one of your forebears was marked by the hungering undead. Sorcerers with
this origin have an unyielding appetite for arcana and go to nearly any length
to satiate their desire to increase their magical power.

HUNGRY EYES

At 1st level, you can sense when a creature is nearing death. You know if a
creature you can see that isn't undead or a construct within 30 feet of you is
below half its hit point maximum. Your spell attacks ignore half cover and
three-quarters cover when targeting creatures you sense with this feature.

THIRSTY SOUL

Beginning at 1st level, when you reduce a hostile creature to 0 hit points, you
regain hit points equal to your sorcerer level + your Charisma modifier (minimum
of 1). This feature can restore you to no more than half your hit point maximum.

FEAST OF ARCANA

Starting at 6th level, when you reduce one or more hostile creatures to 0 hit
points with one spell of 1st level or higher, you regain 1 spent sorcery point.

GLUTTON FOR PUNISHMENT

Starting at 14th level, you can use your reaction to intentionally fail a saving
throw against a spell that deals damage and that was cast by a hostile creature.
If you do so, you regain a number of spent sorcery points equal to half your
Charisma modifier (minimum of 1).

GREEDY HEART

At 18th level, when you spend sorcery points to create spell slots or use
metamagic, you reduce the cost by 1 sorcery point (this can't reduce the cost
below 1).","hungering","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Sorcerer","Resonant Body","You are a conduit for the power that exists in sounds and vibrations, your body
a living tuning fork capable of emitting, focusing, muting, and transmuting
sound and sonic forms of magic. Perhaps you endured overexposure to
transmutation magic, arcane thunder, or the ear-splitting cries of an
androsphinx, bukavac (see Tome of Beasts), or avalanche screamer (see Tome of
Beasts 2). Maybe you can trace your lineage to an ancestor who spent an extended
period on a plane dominated by elemental lightning and thunder or by unceasing
screams of madness; you yourself may have been born on such a cacophonous plane.
Alternately, you or a forebear may have suffered prolonged exposure to the
deafening thunderclaps of a bronze dragon's lair. Or you may even have been
experimented on by aboleths or other maniacal spellcasters, escaping before the
transformation was complete.… Whatever its source, resonant magic infuses your
very existence, causing you to manifest one or more unusual characteristics. At
your option, you can create a quirk or roll a d6 and consult the Resonant Body
Quirks table to determine a quirk for your character.

Resonant Body Quirks (table)

d6 Quirk 1 You emit a faint hum, audible to any creature within 5 feet of you. 2
In response to natural or magical thunder, your body flickers into brief
transparency with the sound of each thunderclap 3 Beasts with the Keen Hearing
trait initially respond aggressively when you come within 30 feet of them. 4 If
you hold a delicate, nonmagical glass object such as a crystal wine glass for
longer than one round, the object shatters. 5 Every time you speak, your voice
randomly changes in pitch, tone, and/or resonance, so that you never sound quite
the same. 6 When another living creature touches you, you emit a brief, faint
tone like a chime, the volume of which increases with the force of the touch.

REVERBERATING QUINTESSENCE

At 1st level, you harbor sonic vibrations within you. You are immune to the
deafened condition, and you have tremorsense out to a range of 10 feet. In
addition, you have advantage on saving throws against effects that deal thunder
damage. When you reach 3rd level in this class, you have resistance to thunder
damage, and at 6th level, your tremorsense extends to 20 feet.

SIGNATURE SOUND

Starting at 1st level, you can cast the alarm spell (audible option only) once
without expending a spell slot or requiring material components. Once you cast
alarm in this way, you can't do so again until you finish a long rest. When you
reach 3rd level in this class, you can expend 3 sorcery points to cast the
shatter or silence spell without expending a spell slot or requiring material
components.

SONIC SAVANT

Beginning at 6th level, whenever you use a Metamagic option on a spell that
deals thunder damage, deafens creatures, or silences or magnifies sounds, you
expend only a fraction of your effort to do so. With these sorts of spells,
Metamagic options that normally cost only 1 sorcery point instead cost 0 sorcery
points; all other Metamagic options cost half the normal number of sorcery
points (rounded up). You can use your Sonic Savant feature to reduce the cost of
a number of Metamagic options equal to your proficiency bonus. You regain all
expended uses when you finish a long rest.

SOUND AND FURY

At 14th level, your resistance to thunder damage becomes immunity. In addition,
when you cast a spell that deals damage, you can change the damage type to
thunder. If the spell also imposes a condition on a creature damaged by the
spell, you can choose to impose the deafened condition instead. You can use this
feature a number of times equal to your proficiency bonus. You regain all
expended uses when you finish a long rest.

RESOUNDING SPELLCASTING

Beginning when you reach 18th level, any of your cantrips that deal thunder
damage affect even those creatures that avoid the brunt of the effect. When a
creature succeeds on a saving throw against a cantrip that deals thunder damage,
the creature takes half the cantrip's damage but suffers no additional effect
from the cantrip. Moreover, you can increase the power of some of your spells.
When you cast a sorcerer spell of 1st through 5th level that deals thunder
damage, you can cause the spell to maximize its damage dice. Once you use this
feature, you shouldn't use it again until you finish a long rest. Each time you
use it again, you take 2d12 force damage for each level of the spell you cast.
This force damage ignores any resistance or immunity to force damage you might
have.","resonant-body","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Sorcerer","Rifthopper","Rifthoppers are the living embodiment of wanderlust. The yearn to travel and
witness unseen vistas burns in them and manifests in their ability to move
nearly at the speed of thought. The origin of the rifthoppers' powers remains a
mystery, as they refuse to stay in one place long enough to be studied
extensively. Given the lack of empirical evidence, many scholars have
hypothesized that rifthoppers absorb energy from the world itself, typically
through an innate connection with ley lines or with areas where the borders
between planes are thin, and can use it to alter their own magic. Adventuring
rifthoppers often concern themselves with investigating mysterious portals to
unknown locations, researching ley lines and other mystic phenomena, or seeking
out and stopping spatial and temporal disturbances.

TELEPORT OBJECT

Starting at 1st level, you can use an action to teleport a small object that
isn't being worn or carried and that you can see within 30 feet of you into your
hand. Alternatively, you can teleport an object from your hand to a space you
can see within 30 feet of you. The object can weigh no more than 5 pounds and
must be able to fit into a 1-foot cube. The weight of the object you can
teleport increases when you reach certain levels in this class: at 6th (10
pounds), 14th level (15 pounds), and 18th level (20 pounds).

SHIFT SPACE

At 1st level, once on each of your turns, you can spend an amount of movement
equal to up to half your speed and teleport to an unoccupied space you can see
within a number of feet equal to the movement you spent. If your speed is 0,
such as from being grappled or restrained, you can't use this feature.

When you reach 3rd level in this class, you can spend movement equal to your
full speed, reducing your speed to 0 for the turn, and expend a spell slot of
2nd level or higher to teleport yourself to a destination within range. The
range you can travel is dependent on the level of the spell slot expended as
detailed in the Rifthopper Teleportation Distance table. You bring any objects
you are wearing or carrying with you when you teleport, as long as their weight
doesn't exceed your carrying capacity. If you teleport into an occupied space,
you take 4d6 force damage and are pushed to the nearest unoccupied space.

Rifthopper Teleportation Distance (table)

Spell Slot Level Distance Teleported 2nd 30 feet 3rd 60 feet 4th 120 feet 5th
240 feet 6th 480 feet 7th or higher 960 feet

TACTICAL SWAP

At 6th level, when a creature you can see within 60 feet of you starts its turn
or when you or a creature you can see within 60 feet of you is attacked, you can
use your reaction to swap positions with the creature. The target must be
willing. If you use this feature when you or another creature is attacked, the
attack's target becomes the creature that now occupies the space being attacked,
not the original target. You can use this feature a number of times equal to
your proficiency bonus. You regain all expended uses when you finish a long
rest.

FAMILIAR LOCATIONS

Starting at 14th level, if you spend an hour in a location, familiarizing
yourself with its features and noting its peculiarities, you can use an action
to teleport yourself and a number of willing creatures equal to your Charisma
modifier (minimum of 1) within 30 feet of you and that you can see to the
location. You can teleport to this location over any distance as long as both
you and it are on the same plane of existence. If the location is mobile, such
as a boat or wagon, you can't familiarize yourself with it enough to use this
feature. You can be familiar with a number of locations equal to your Charisma
modifier (minimum of 1). You can choose to forget a location (no action
required) to make room for familiarizing yourself with a new location. You can
teleport creatures with this feature a number of times per day equal to your
proficiency bonus. You regain all expended uses when you finish a long rest.

DIMENSIONAL AMBLER

Starting at 18th level, you can use an action to transport yourself and a number
of willing creatures equal to your Charisma modifier (minimum of 1) within 30
feet of you and that you can see to the Astral Plane or to the Ethereal Plane.
While you are on these planes, you and the creatures you transported can move
normally, but each transported creature must stay within 60 feet of you. You can
choose to return all of you to the Material Plane at any time as a bonus action.
Once you use this feature, you can't use it again until you finish a long rest.","rifthopper","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Sorcerer","Spore Sorcery","One of the most omnipresent elements in the atmosphere is practically invisible
and often ignored: spores. Plants of all varieties, fungal sentient life forms
like mushroomfolk, and even animals emit these tiny pieces of life. You've
always had an affinity for the natural world, and your innate magic is carried
within the power of these omnipresent spores. Spore sorcerers are regularly
found among the mushroomfolk and derro who grow large gardens of fungi deep
beneath the surface of the world. Spore sorcerers can also be found in any area
with an abundance of plant life, such as forests, swamps, and deep jungles.

NATURE MAGIC

Your affinity with the natural world and the spores that exist between all
plants and creatures allows you to learn spells from the druid class. When your
Spellcasting feature lets you learn or replace a sorcerer cantrip or a sorcerer
spell of 1st level or higher, you can choose the new spell from the druid spell
list or the sorcerer spell list. You must otherwise obey the restrictions for
selecting the spell, and it becomes a sorcerer spell for you. In addition, when
you reach 5th level in this class, you can cast speak with plants without
expending a spell slot a number of times equal to your proficiency bonus. You
regain all expended uses when you finish a long rest.

SPORE TRANSMISSION

At 1st level, your spores allow you to communicate with creatures
telepathically. You can use a bonus action to create a telepathic link with one
creature you can see within 30 feet of you. Until the link ends, you can
telepathically speak to the target, and, if it understands at least one
language, it can speak telepathically to you. The link lasts for 10 minutes or
until you use another bonus action to break the link or to establish this link
with a different creature. If the target is unwilling, it can make a Charisma
saving throw at the end of each of its turns, ending the link on a success. If
an unwilling target ends the link in this way, you can't establish a link with
that target again for 24 hours.

METAMAGIC SPORE TRANSMISSION

Starting at 6th level, the spores connecting you and the target of your Spore
Transmission enhance your metamagic effects on the linked target. You gain the
following benefits when using the indicated Metamagic options:

Careful Spell. If the spell allows a target to take only half damage on a
successful saving throw, the linked target instead takes no damage.

Distant Spell. When you use this Metamagic option to increase the range of a
touch spell, the spell's range is 60 feet when cast on the linked target.

Extended Spell. If cast on the linked target, the spell's duration is tripled
rather than doubled, to a maximum of 36 hours.

Hungry Spell. If the linked target is reduced to 0 hit points with your hungry
spell, you regain hit points equal to double your Charisma modifier (minimum of
2).

Lingering Spell. If the linked target failed its saving throw against your
lingering spell, it has disadvantage on the saving throw to avoid the additional
damage at the start of your next turn.

Shared Hunger Spell. If you use this Metamagic option on the linked target, you
and the target regain hit points equal to double your Charisma modifier (minimum
of 2) if the target hits with its weapon attack.

Twinned Spell. By spending 1 additional sorcery point, you can affect the linked
target in addition to the two original targets.

SPORE'S PROTECTION

Starting at 14th level, when an attacker you can see targets you with a melee
attack, you can use your reaction to call forth spores to cloud its senses. The
attacker has disadvantage on the attack roll. If the attack hits, you gain 10
temporary hit points as the spores bind the wound for a short time. The
temporary hit points last for 1 minute.

SPORE FORM

At 18th level, you gain immunity to poison damage and the poisoned condition. In
addition, as an action, you can radiate spores in a 20-foot radius around you
for 1 minute. Each friendly creature that starts its turn in the area regains
hit points equal to your Charisma modifier (a minimum of 1). Each hostile
creature that starts its turn in the area takes poison damage equal to your
Charisma modifier (a minimum of 1). The target of your Spore Transmission
regains (if it is friendly) or takes (if it is hostile) double this amount. Once
you use this action, you can't use it again until you finish a long rest.","spore-sorcery","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Sorcerer","Wastelander","Eldritch power and residual magical energy left over from a horrific arcane war
is drawn to you as a lodestone is drawn to iron. Perhaps this attraction is due
to a pact one of your ancestors made with an ancient eldritch horror. Perhaps it
is an unfortunate twist of circumstance. Regardless, your physiology is in a
constant state of transformation as a result of your condition. Some sorcerers
who arise from magical wastelands embrace their body's modifications, others
take to adventuring to find a cure for what they see as their affliction, while
others still seek to make a mark on the world before oblivion claims them.

ALIEN ALTERATION

At 1st level, the influence of raw magical energy in your bloodline remodeled
your form. You choose one of the following features as the alteration from your
ancestry.

Binary Mind. Your cranium is larger than most creatures of your type and houses
your enlarged brain, which is partitioned in a manner that allows you to work on
simultaneous tasks. You can use the Search action or make an Intelligence or
Wisdom check as a bonus action on your turn.

Digitigrade Legs. Your legs are similar to the rear legs of a wolf or horse.
Your movement speed increases by 10 feet, and you can stand up from prone by
spending 5 feet of movement rather than half your speed.

Grasping Tentacle. You can use an action to transform one of your arms into a
grotesque tentacle. The tentacle is a natural melee weapon with the reach
property, which you can use to make unarmed strikes. When you hit with it, you
can use Charisma instead of Strength for the attack, and the tentacle deals
bludgeoning damage equal to 1d6 + your Charisma modifier. At the start of your
turn, if you are grappling a creature with the tentacle, you can deal 1d6
bludgeoning damage to it. You don't have fine motor control over your tentacle,
and you can't wield weapons or shields or do anything that requires manual
precision, such as using tools or magic items or performing the somatic
components of spells. You can revert your tentacle back into an arm as a bonus
action.

Prehensile Tail. You have a prehensile tail, which allows you to take the Use an
Object action as a bonus action on your turn. Your tail can't wield weapons or
shields, but it is capable of some manual precision, allowing you to use your
tail to hold material components or perform the somatic components of spells. In
addition, you can interact with up to two objects for free during your movement
and action, provided you use your tail to interact with one of the objects.

ABERRANT PHYSIOLOGY

Starting at 1st level, when a creature scores a critical hit on you, you can use
your reaction to shift the positions of your vital organs and turn the critical
hit into a normal hit. Any effects triggered by critical hit are canceled. You
can use this feature a number of times equal to your proficiency bonus. You
regain all expended uses when you finish a long rest.

ADVANCED TRANSFORMATION

At 6th level, your increase in power also increases the concentration of raw
magical energy in your blood, further altering your body. The alteration you
chose from your Alien Alteration feature evolves as described below.
Alternatively, you can choose a second option from the Alien Alteration feature
instead of evolving the alteration you chose.

Caustic Tentacle (Grasping Tentacle). Your tentacle excretes acidic mucus. You
can use a bonus action to suppress the mucus until the start of your next turn.
While the tentacle excretes acidic mucus, it deals an extra 2d6 acid damage to
any target it hits. A creature that is grappled by your tentacle at the start of
your turn takes the extra acid damage when it takes the bludgeoning damage.

Cognitive Split (Binary Mind). Your cranium expands even further as your brain
swells in size. When you use your action to cast a spell, you can use a bonus
action to make one melee or ranged weapon attack against a target in range.

Fell Sprinter (Digitigrade Legs). Your legs elongate and your body sheds some of
its weight to allow you to reach greater speeds. You can take the Dash or
Disengage action as a bonus action on each of your turns. When you Dash, the
extra movement you gain is double your speed instead of equal to your speed.

Third Arm (Prehensile Tail). Your tail extends to a length of 15 feet and the
end splits into five fingerlike appendages. You can do anything with your tail
you could do with a hand, such as wield a weapon. In addition, you can use your
tail to drink a potion as a bonus action.

ABSORB ARCANA

Starting at 14th level, when you succeed on a saving throw against a spell that
would deal damage to you, you can use your reaction and spend a number of
sorcery points equal to the spell's level to reduce the damage to 0.

SPONTANEOUS TRANSFORMATION

At 18th level, your body becomes more mutable. You can use a bonus action to
gain a second option from the Alien Alteration feature and its evolved form from
the Advanced Transformation feature for 1 minute. Once you use this feature, you
can't use it again until you finish a short or long rest.","wastelander","Tome of Heroes","https://koboldpress.com/kpstore/product/tome-of-heroes-for-5th-edition/"
"Warlock","The Ancient Fey Court","Compare to PHB’s Pact of the Archfey

The denizens of faerie are ruled by a court of ancient and mercurial beings, fey
ladies and lords sometimes deign to offer their patronage to a mere warlock.
They offer power at the price of obedience to their whims, which may vary
between the whimsical and the malicious, but are almost always opaque to mere
mortals. Some fey rulers, like Queen Titania and her consort Oberon, are
generally benevolent with a penchant for mischief. Others like Queen Mab or the
ancient hag Baba Yaga are rather more baleful, but even their dictates can be
surprising.

EXPANDED SPELL LIST

The Ancient Fey Court lets you choose from an expanded list of spells when you
learn a warlock spell. The following spells are added to the warlock spell list
for you.

Ancient Fey Court Expanded Spells (table)

Spell Level Spells 1st faerie fire, sleep 2nd calm emotions, phantasmal force
3rd blink, plant growth 4th dominate beast, greater invisibility 5th dominate
person, seeming

COURTIER’S ASPECT

Beginning at 1st level, you are able to take on a fey aspect that can both
enchant and terrify. You may use an action to force all creatures within a
10-foot cube that originates from you to make a Wisdom saving throw using your
warlock spell save DC. Until the end of your next turn, you can choose for all
the creatures that fail their saving throw to become either charmed by you or
frightened of you.

After using this feature, you cannot use it again until after finishing a short
or long rest.

SHROUD OF MISTS

At 6th level, you can seemingly disappear after an enemy hits you. You can use
your reaction after you suffer damage to teleport to an unoccupied space that
you can see within 60 feet. When you appear in the new space, you are invisible
and remain so until you attack, cast a spell, or until the beginning of your
next turn.

After using this feature, you cannot use it again until after finishing a short
or long rest.

COUNTER ENCHANTMENT

Starting at 10th level, you can not only resist certain enchantments but also
turn them back against your foes. You gain immunity to the charmed condition.
Any time a creature casts a spell or uses an ability that would charm you, you
can use a reaction to attempt a counter charm. The creature that targeted you
must make a Wisdom saving throw versus your warlock spell save DC. On a failure,
the creature becomes charmed by you for 1 minute, but the effect ends if they
take any damage.

WAKING DREAM

Beginning at 14th level, you can expertly weave fey magic to trap a creature in
a waking dream. You can use an action to target any creature up to 60 feet from
you that you can see, and that creature makes a Wisdom saving throw versus your
warlock spell save DC. If the target fails the saving throw, you choose whether
to make it charmed by you or frightened you while you maintain concentration for
up to 1 minute or until the creature takes damage. During this time, the target
cannot see or hear any creatures other than you, and it perceives its
surroundings as an illusory realm that you control.

After using this feature, you cannot use it again until after finishing a short
or long rest.","the-ancient-fey-court","Open5e Original Content","open5e.com"
"Warlock","The Great Elder Thing","Your patron, if you can call it that, is an alien mind from a far realm beyond
the multiverse as we know it. Not evil per se, its motives are incomprehensible
to the understanding of mortals. It might see you as a tool to further these
strange aims, bidding you on seemingly unconnected but always unsettling
errands. Or, you might tap into its unspeakable power without so much as gaining
the notice of its vast awareness, having learned the proper rituals in some
maddening grimoire. If you have a name for your patron, it could be an ancient
primordial, the King in Yellow, one of the gods of Pegana, or a being from the
expanded Cthulhu mythos. Regardless, you can draw on strange and terrible magic
from the Great Elder Thing.

EXPANDED SPELL LIST

The Great Elder Thing lets you choose from an expanded list of spells when you
learn a warlock spell. The following spells are added to the warlock spell list
for you.

Great Elder Thing Expanded Spells (table)

Spell Level Spells 1st dissonant whispers, hideous laughter 2nd detect thoughts,
phantasmal force 3rd clairvoyance, sending 4th dominate beast, black tentacles
5th dominate person, telekinesis

OUTWARD CEREBRATION

Beginning at 1st level, you can push your thoughts into other minds, speaking
telepathically to a creature within 30 feet as long as you can see that
creature. The creature must know some language to hear your projections, but it
does not need to speak the same language as you.

INHUMAN REFLEX

Starting at 6th level, you can briefly react with an impossible speed. As a
reaction, triggered by an enemy attack roll targeting you, you force the
creature to make the roll with disadvantage. If the enemy attack ends up
missing, then you gain advantage on the next attack roll you make against that
creature until the end of your next turn. You can only use this feature once per
short or long rest.

MENTAL BARRIER

At 10th level, your thoughts become shielded against others. Your mind cannot be
read by magic, telepathy, or other methods without your consent. You also become
resistant to the psychic damage type, and if you do suffer psychic damage, you
deal the same amount of psychic damage to the creature which dealt it to you.

COSMIC ENTHRALLMENT

Starting at 14th level, you gain the ability to flood a creature’s mind with the
cosmic presence of your terrible patron. As an action, you can touch a humanoid
that is incapacitated, causing it to be charmed by you. You can speak to this
thrall telepathically as long as both of you remain on the same plane of
existence. The charm has no end duration, but can be negated by a remove curse
spell or another power that removes the charmed condition. You relinquish the
charm the next time you use this feature.","the-great-elder-thing","Open5e Original Content","open5e.com"
"Warlock","The Fiend","You have made a pact with a fiend from the lower planes of existence, a being
whose aims are evil, even if you strive against those aims. Such beings desire
the corruption or destruction of all things, ultimately including you. Fiends
powerful enough to forge a pact include demon lords such as Demogorgon, Orcus,
Fraz'Urb-luu, and Baphomet; archdevils such as Asmodeus, Dispater,
Mephistopheles, and Belial; pit fiends and balors that are especially mighty;
and ultroloths and other lords of the yugoloths.

EXPANDED SPELL LIST

The Fiend lets you choose from an expanded list of spells when you learn a
warlock spell. The following spells are added to the warlock spell list for you.

Fiend Expanded Spells (table)

Spell Level Spells 1st burning hands, command 2nd blindness/deafness, scorching
ray 3rd fireball, stinking cloud 4th fire shield, wall of fire 5th flame strike,
hallow

DARK ONE'S BLESSING

Starting at 1st level, when you reduce a hostile creature to 0 hit points, you
gain temporary hit points equal to your Charisma modifier + your warlock level
(minimum of 1).

DARK ONE'S OWN LUCK

Starting at 6th level, you can call on your patron to alter fate in your favor.
When you make an ability check or a saving throw, you can use this feature to
add a d10 to your roll. You can do so after seeing the initial roll but before
any of the roll's effects occur.

Once you use this feature, you can't use it again until you finish a short or
long rest.

FIENDISH RESILIENCE

Starting at 10th level, you can choose one damage type when you finish a short
or long rest. You gain resistance to that damage type until you choose a
different one with this feature. Damage from magical weapons or silver weapons
ignores this resistance.

HURL THROUGH HELL

Starting at 14th level, when you hit a creature with an attack, you can use this
feature to instantly transport the target through the lower planes. The creature
disappears and hurtles through a nightmare landscape.

At the end of your next turn, the target returns to the space it previously
occupied, or the nearest unoccupied space. If the target is not a fiend, it
takes 10d10 psychic damage as it reels from its horrific experience.

Once you use this feature, you can't use it again until you finish a long rest.","the-fiend","5e Core Rules","http://dnd.wizards.com/articles/features/systems-reference-document-srd"
